qr_content,label,group_vpa,length,vpa_local_entropy,vpa_handle_entropy,vpa_length,digits_ratio,amount_value,vpa_age_proxy,num_parameters,has_suspicious_keywords,is_valid_vpa,bank_handle,risky_handle,amount_is_integer,amount_suspicious,location_risk_proxy
upi://pay?pa=sneha.iyer@upi&pn=Sneha%20Iyer&am=347.08,0,sneha.iyer@upi,51,3.1219280948873624,1.584962500721156,14,0.0,352.02,80,3,0,1,1,0,0,0,0
upi://pay?pa=sneha9577secure@paytm&pn=Sneha%20Nair&am=5000.00,1,sneha9577secure@paytm,61,3.323231428797621,2.321928094887362,21,0.19047619047619047,4851.11,54,3,0,1,1,0,0,0,0
upi://pay?pa=help7419@secure&pn=Help%20Desk&am=100.00,1,help7419@secure,50,3.0,2.2516291673878226,15,0.26666666666666666,98.56,15,3,0,1,0,1,0,0,1
upi://pay?pa=pooja.patel@okhdfcbank&pn=Pooja%20Patel&am=159.13,0,pooja.patel@okhdfcbank,65,2.913977073182752,3.1219280948873624,22,0.0,159.49,56,3,0,1,1,0,0,0,0
upi://pay?pa=updatekyc@xpay&pn=Update%20KYC&am=459.88,0,updatekyc@xpay,52,3.169925001442312,2.0,14,0.0,460.79,52,3,1,1,0,1,0,0,1
upi://pay?pa=priya6322@support&pn=Priya%20Khan&am=1500.00,1,priya6322@support,56,2.94770277922009,2.521640636343318,17,0.23529411764705882,1512.39,41,3,0,1,0,1,0,0,1
upi://pay?pa=anita_reddy@axis&pn=Anita%20Reddy&am=100.00,0,anita_reddy@axis,56,3.095795255000934,2.0,16,0.0,98.82,76,3,0,1,1,0,0,0,0
upi://pay?pa=rahul_singh837@okhdfcbank&pn=Rahul%20Singh&am=234.96,0,rahul_singh837@okhdfcbank,64,3.6644977792004614,3.1219280948873624,25,0.12,235.53,79,3,0,1,1,0,0,0,0
upi://pay?pa=service9785help@oksbi&pn=Service%20Team&am=481.77,1,service9785help@oksbi,65,3.589898095464288,2.321928094887362,21,0.19047619047619047,472.8,64,3,0,1,1,0,0,0,0
upi://pay?pa=secure9684pay@axis&pn=Secure%20Login&am=12.97,1,secure9684pay@axis,55,3.546593564294939,2.0,18,0.2222222222222222,12.73,40,3,1,1,1,0,0,0,0
upi://pay?pa=service8987secure@okhdfcbank&pn=Service%20Team&am=200.00,1,service8987secure@okhdfcbank,66,3.146286370662104,3.1219280948873624,28,0.14285714285714285,200.92,47,3,0,1,1,0,0,0,0
upi://pay?pa=arjun4369care@verify&pn=Arjun%20Khan&am=300.00,1,arjun4369care@verify,58,3.3927474104487847,2.584962500721156,20,0.2,303.34,14,3,0,1,0,1,0,0,1
upi://pay?pa=verify512@pay&pn=Verify%20Account&am=900.00,1,verify512@pay,55,3.169925001442312,1.584962500721156,13,0.23076923076923078,879.5,22,3,1,1,0,1,0,0,1
upi://pay?pa=vikram.das@hdfc&pn=Vikram%20Das&am=285.23,0,vikram.das@hdfc,55,3.1219280948873624,2.0,15,0.0,278.77,77,3,0,1,1,0,0,0,0
upi://pay?pa=vikramkhan582@upi&pn=Vikram%20Khan&am=52.19,0,vikramkhan582@upi,54,3.3927474104487847,1.584962500721156,17,0.17647058823529413,52.39,84,3,0,1,1,0,0,0,0
upi://pay?pa=payment2427help@verify&pn=Payment%20Support&am=1500.00,1,payment2427help@verify,67,3.506890595608519,2.584962500721156,22,0.18181818181818182,1479.31,23,3,0,1,0,1,0,0,1
upi://pay?pa=aman3404pay@support&pn=Aman%20Iyer&am=5000.00,1,aman3404pay@support,55,2.8453509366224368,2.521640636343318,19,0.21052631578947367,4967.72,10,3,0,1,0,1,0,0,1
upi://pay?pa=verify5357@barodampay&pn=Verify%20Account&am=1500.00,1,verify5357@barodampay,65,3.1219280948873624,2.8464393446710154,21,0.19047619047619047,1491.07,34,3,1,1,1,0,0,0,0
upi://pay?pa=vikramsingh969@axis&pn=Vikram%20Singh&am=300.00,0,vikramsingh969@axis,61,3.521640636343318,2.0,19,0.15789473684210525,294.21,58,3,0,1,1,0,0,0,0
upi://pay?pa=rahul1944@sbi&pn=Rahul%20Reddy&am=100.00,1,rahul1944@sbi,50,2.94770277922009,1.584962500721156,13,0.3076923076923077,97.01,44,3,0,1,1,0,0,0,0
upi://pay?pa=verify9272@support&pn=Verify%20Account&am=5000.00,1,verify9272@support,63,3.1219280948873624,2.521640636343318,18,0.2222222222222222,5105.95,43,3,1,1,0,1,0,0,1
upi://pay?pa=kiran509@okaxis&pn=Kiran%20Sharma&am=500.00,1,kiran509@okaxis,57,3.0,2.584962500721156,15,0.2,506.45,44,3,0,1,1,0,0,0,0
upi://pay?pa=help9823pay@service&pn=Help%20Desk&am=900.00,1,help9823pay@service,59,3.2776134368191157,2.521640636343318,19,0.21052631578947367,910.29,56,3,0,1,0,1,0,0,1
upi://pay?pa=service.team@hdfc&pn=Service%20Team&am=82.98,1,service.team@hdfc,56,3.188721875540867,2.0,17,0.0,83.21,81,3,0,1,1,0,0,0,0
upi://pay?pa=arjun_gupta748@okaxis&pn=Arjun%20Gupta&am=480.70,0,arjun_gupta748@okaxis,64,3.521640636343318,2.584962500721156,21,0.14285714285714285,486.5,77,3,0,1,1,0,0,0,0
upi://pay?pa=verify.account394@kotak&pn=Verify%20Account&am=482.90,1,verify.account394@kotak,68,3.9698157824268097,1.9219280948873623,23,0.13043478260869565,495.52,53,3,1,1,1,0,0,0,0
upi://pay?pa=anita1675care@pay&pn=Anita%20Sharma&am=300.00,1,anita1675care@pay,58,3.334679141051595,1.584962500721156,17,0.23529411764705882,302.98,30,3,0,1,0,1,0,0,1
upi://pay?pa=update8553help@bonus&pn=Update%20KYC&am=328.85,1,update8553help@bonus,62,3.3787834934861753,2.321928094887362,20,0.2,324.22,15,3,1,1,0,1,0,0,1
upi://pay?pa=verify9656care@support&pn=Verify%20Account&am=200.00,1,verify9656care@support,65,3.3787834934861753,2.521640636343318,22,0.18181818181818182,200.85,43,3,1,1,0,1,0,0,1
upi://pay?pa=update2869@okhdfcbank&pn=Update%20KYC&am=900.00,1,update2869@okhdfcbank,59,3.3219280948873626,3.1219280948873624,21,0.19047619047619047,896.89,33,3,1,1,1,0,0,0,0
upi://pay?pa=aman.chawla@hdfc&pn=Aman%20Chawla&am=257.34,0,aman.chawla@hdfc,59,2.7321588913645702,2.0,16,0.0,258.21,77,3,0,1,1,0,0,0,0
upi://pay?pa=securelogin@verify&pn=Secure%20Login&am=193.39,0,securelogin@verify,61,3.2776134368191157,2.584962500721156,18,0.0,193.59,36,3,1,1,0,1,0,0,1
upi://pay?pa=sneha.singh982@xpay&pn=Sneha%20Singh&am=409.37,0,sneha.singh982@xpay,59,3.3787834934861753,2.0,19,0.15789473684210525,418.18,22,3,0,1,0,1,0,0,1
upi://pay?pa=neha_iyer465@okhdfcbank&pn=Neha%20Iyer&am=100.00,0,neha_iyer465@okhdfcbank,63,3.4182958340544896,3.1219280948873624,23,0.13043478260869565,100.91,60,3,0,1,1,0,0,0,0
upi://pay?pa=help5038@support&pn=Help%20Desk&am=200.00,1,help5038@support,53,3.0,2.521640636343318,16,0.25,196.27,50,3,0,1,0,1,0,0,1
upi://pay?pa=pooja.sharma@axis&pn=Pooja%20Sharma&am=208.63,0,pooja.sharma@axis,61,3.0220552088742005,2.0,17,0.0,203.16,81,3,0,1,1,0,0,0,0
upi://pay?pa=verify2321@paytm&pn=Verify%20Account&am=5000.00,1,verify2321@paytm,63,3.1219280948873624,2.321928094887362,16,0.25,4977.31,63,3,1,1,1,0,0,0,0
upi://pay?pa=neha6850care@bonus&pn=Neha%20Iyer&am=404.11,1,neha6850care@bonus,53,3.2516291673878226,2.321928094887362,18,0.2222222222222222,392.37,16,3,0,1,0,1,0,0,1
upi://pay?pa=sneha1418@gift&pn=Sneha%20Chawla&am=900.00,1,sneha1418@gift,56,2.94770277922009,2.0,14,0.2857142857142857,890.19,31,3,0,1,0,1,0,0,1
upi://pay?pa=rahul8429@kotak&pn=Rahul%20Das&am=1000.00,1,rahul8429@kotak,55,3.169925001442312,1.9219280948873623,15,0.26666666666666666,992.08,54,3,0,1,1,0,0,0,0
upi://pay?pa=secure.login@ybl&pn=Secure%20Login&am=470.27,0,secure.login@ybl,59,3.4182958340544896,1.584962500721156,16,0.0,466.76,81,3,1,1,1,0,0,0,0
upi://pay?pa=rahul6561secure@sbi&pn=Rahul%20Chawla&am=5000.00,1,rahul6561secure@sbi,64,3.3735572622751855,1.584962500721156,19,0.21052631578947367,5143.81,45,3,0,1,1,0,0,0,0
upi://pay?pa=poojasharma347@axis&pn=Pooja%20Sharma&am=244.76,0,poojasharma347@axis,60,3.3248629576173565,2.0,19,0.15789473684210525,241.88,70,3,0,1,1,0,0,0,0
upi://pay?pa=anita_gupta@ybl&pn=Anita%20Gupta&am=165.10,0,anita_gupta@ybl,57,2.8453509366224368,1.584962500721156,15,0.0,162.77,64,3,0,1,1,0,0,0,0
upi://pay?pa=payment8237@support&pn=Payment%20Support&am=67.63,1,payment8237@support,64,3.4594316186372973,2.521640636343318,19,0.21052631578947367,66.13,31,3,0,1,0,1,0,0,1
upi://pay?pa=kiran8094@service&pn=Kiran%20Reddy&am=100.00,1,kiran8094@service,55,3.169925001442312,2.521640636343318,17,0.23529411764705882,100.07,40,3,0,1,0,1,0,0,1
upi://pay?pa=secure1319@online&pn=Secure%20Login&am=1000.00,1,secure1319@online,62,2.9219280948873623,2.2516291673878226,17,0.23529411764705882,979.22,53,3,1,1,0,1,0,0,1
upi://pay?pa=payment1828@support&pn=Payment%20Support&am=900.00,1,payment1828@support,64,3.2776134368191157,2.521640636343318,19,0.21052631578947367,906.28,44,3,0,1,0,1,0,0,1
upi://pay?pa=update5487@ybl&pn=Update%20KYC&am=261.12,1,update5487@ybl,56,3.3219280948873626,1.584962500721156,14,0.2857142857142857,255.72,76,3,1,1,1,0,0,0,0
upi://pay?pa=update8039@pay&pn=Update%20KYC&am=5000.00,1,update8039@pay,53,3.3219280948873626,1.584962500721156,14,0.2857142857142857,5023.0,32,3,1,1,0,1,1,1,1
upi://pay?pa=nehapatel@kotak&pn=Neha%20Patel&am=475.02,0,nehapatel@kotak,56,2.725480556997868,1.9219280948873623,15,0.0,484.32,67,3,0,1,1,0,0,0,0
upi://pay?pa=sneha8963@axis&pn=Sneha%20Gupta&am=182.11,1,sneha8963@axis,52,3.169925001442312,2.0,14,0.2857142857142857,177.11,48,3,0,1,1,0,0,0,0
upi://pay?pa=arjuniyer815@upi&pn=Arjun%20Iyer&am=333.52,0,arjuniyer815@upi,53,3.4182958340544896,1.584962500721156,16,0.1875,331.91,57,3,0,1,1,0,0,0,0
upi://pay?pa=arjuniyer@upi&pn=Arjun%20Iyer&am=466.59,0,arjuniyer@upi,53,2.94770277922009,1.584962500721156,13,0.0,465.5,65,3,0,1,1,0,0,0,0
upi://pay?pa=verify5197@upi&pn=Verify%20Account&am=300.00,1,verify5197@upi,58,3.3219280948873626,1.584962500721156,14,0.2857142857142857,305.24,63,3,1,1,1,0,0,0,0
upi://pay?pa=arjun6134pay@axis&pn=Arjun%20Patel&am=287.45,0,arjun6134pay@axis,58,3.4182958340544896,2.0,17,0.23529411764705882,286.9,54,3,0,1,1,0,0,0,0
upi://pay?pa=anita.sharma@barodampay&pn=Anita%20Sharma&am=165.04,0,anita.sharma@barodampay,63,2.9182958340544896,2.8464393446710154,23,0.0,165.71,84,3,0,1,1,0,0,0,0
upi://pay?pa=arjun8520secure@bonus&pn=Arjun%20Chawla&am=12.31,1,arjun8520secure@bonus,59,3.506890595608519,2.321928094887362,21,0.19047619047619047,12.53,25,3,0,1,0,1,0,0,1
upi://pay?pa=sneha_das648@kotak&pn=Sneha%20Das&am=189.99,0,sneha_das648@kotak,56,3.2516291673878226,1.9219280948873623,18,0.16666666666666666,190.67,56,3,0,1,1,0,0,0,0
upi://pay?pa=anitakhan733@bonus&pn=Anita%20Khan&am=186.72,0,anitakhan733@bonus,56,2.8553885422075336,2.321928094887362,18,0.16666666666666666,185.13,49,3,0,1,0,1,0,0,1
upi://pay?pa=secure2705@upi&pn=Secure%20Login&am=177.72,1,secure2705@upi,52,3.1219280948873624,1.584962500721156,14,0.2857142857142857,173.3,65,3,1,1,1,0,0,0,0
upi://pay?pa=verify6307@help&pn=Verify%20Account&am=500.00,1,verify6307@help,60,3.3219280948873626,2.0,15,0.26666666666666666,506.9,23,3,1,1,0,1,0,0,1
upi://pay?pa=rahul3282@verify&pn=Rahul%20Gupta&am=5000.00,1,rahul3282@verify,58,2.94770277922009,2.584962500721156,16,0.25,5111.34,13,3,0,1,0,1,0,0,1
upi://pay?pa=aman_khan917@axis&pn=Aman%20Khan&am=466.09,0,aman_khan917@axis,53,3.0220552088742005,2.0,17,0.17647058823529413,479.24,64,3,0,1,1,0,0,0,0
upi://pay?pa=help7077pay@sbi&pn=Help%20Desk&am=900.00,1,help7077pay@sbi,55,2.8453509366224368,1.584962500721156,15,0.26666666666666666,923.04,55,3,0,1,1,0,0,0,0
upi://pay?pa=sneha.reddy@upi&pn=Sneha%20Reddy&am=45.59,0,sneha.reddy@upi,57,3.095795255000934,1.584962500721156,15,0.0,46.4,79,3,0,1,1,0,0,0,0
upi://pay?pa=arjun_nair220@service&pn=Arjun%20Nair&am=262.63,0,arjun_nair220@service,59,3.0850551027564768,2.521640636343318,21,0.14285714285714285,264.89,40,3,0,1,0,1,0,0,1
upi://pay?pa=kiran7551@verify&pn=Kiran%20Singh&am=200.00,1,kiran7551@verify,53,2.94770277922009,2.584962500721156,16,0.25,203.38,11,3,0,1,0,1,0,0,1
upi://pay?pa=vikram.khan@upi&pn=Vikram%20Khan&am=345.29,0,vikram.khan@upi,58,3.095795255000934,1.584962500721156,15,0.0,343.88,71,3,0,1,1,0,0,0,0
upi://pay?pa=anita.patel173@ybl&pn=Anita%20Patel&am=413.06,0,anita.patel173@ybl,57,3.3248629576173565,1.584962500721156,18,0.16666666666666666,415.41,69,3,0,1,1,0,0,0,0
upi://pay?pa=aman6369@gift&pn=Aman%20Reddy&am=1500.00,1,aman6369@gift,52,2.5,2.0,13,0.3076923076923077,1486.38,53,3,0,1,0,1,0,0,1
upi://pay?pa=rahul_das@okhdfcbank&pn=Rahul%20Das&am=120.66,0,rahul_das@okhdfcbank,58,2.94770277922009,3.1219280948873624,20,0.0,119.41,73,3,0,1,1,0,0,0,0
upi://pay?pa=vikram925@bonus&pn=Vikram%20Patel&am=200.00,1,vikram925@bonus,58,3.169925001442312,2.321928094887362,15,0.2,203.08,24,3,0,1,0,1,0,0,1
upi://pay?pa=secure1850@upi&pn=Secure%20Login&am=210.11,1,secure1850@upi,55,3.1219280948873624,1.584962500721156,14,0.2857142857142857,209.53,48,3,1,1,1,0,0,0,0
upi://pay?pa=help6390@verify&pn=Help%20Desk&am=100.00,1,help6390@verify,52,3.0,2.584962500721156,15,0.26666666666666666,98.27,58,3,0,1,0,1,0,0,1
upi://pay?pa=sneha.reddy@axis&pn=Sneha%20Reddy&am=174.35,0,sneha.reddy@axis,53,3.095795255000934,2.0,16,0.0,171.23,86,3,0,1,1,0,0,0,0
upi://pay?pa=vikramsingh@upi&pn=Vikram%20Singh&am=110.52,0,vikramsingh@upi,54,3.2776134368191157,1.584962500721156,15,0.0,112.9,73,3,0,1,1,0,0,0,0
upi://pay?pa=rahul538@help&pn=Rahul%20Patel&am=1000.00,1,rahul538@help,52,3.0,2.0,13,0.23076923076923078,1010.67,24,3,0,1,0,1,0,0,1
upi://pay?pa=payment8285help@upi&pn=Payment%20Support&am=1500.00,1,payment8285help@upi,67,3.506890595608519,1.584962500721156,19,0.21052631578947367,1504.14,54,3,0,1,1,0,0,0,0
upi://pay?pa=vikram6563@unknown&pn=Vikram%20Gupta&am=900.00,1,vikram6563@unknown,61,3.1219280948873624,2.128085278891394,18,0.2222222222222222,894.65,41,3,0,1,0,1,0,0,1
upi://pay?pa=kiran3514@verify&pn=Kiran%20Singh&am=416.63,1,kiran3514@verify,57,3.169925001442312,2.584962500721156,16,0.25,414.9,29,3,0,1,0,1,0,0,1
upi://pay?pa=pooja154@verify&pn=Pooja%20Sharma&am=300.00,1,pooja154@verify,57,2.75,2.584962500721156,15,0.2,292.03,11,3,0,1,0,1,0,0,1
upi://pay?pa=pooja.patel418@okhdfcbank&pn=Pooja%20Patel&am=432.82,0,pooja.patel418@okhdfcbank,63,3.3787834934861753,3.1219280948873624,25,0.12,431.65,71,3,0,1,1,0,0,0,0
upi://pay?pa=secure1597help@service&pn=Secure%20Login&am=163.54,1,secure1597help@service,62,3.4677201004744993,2.521640636343318,22,0.18181818181818182,166.44,63,3,1,1,0,1,0,0,1
upi://pay?pa=aman.das@service&pn=Aman%20Das&am=1000.00,0,aman.das@service,53,2.4056390622295662,2.521640636343318,16,0.0,993.28,14,3,0,1,0,1,0,0,1
upi://pay?pa=snehasharma33@xpay&pn=Sneha%20Sharma&am=247.83,0,snehasharma33@xpay,59,2.873140679513133,2.0,18,0.1111111111111111,246.1,18,3,0,1,0,1,0,0,1
upi://pay?pa=verify9195@unknown&pn=Verify%20Account&am=51.72,1,verify9195@unknown,62,3.1219280948873624,2.128085278891394,18,0.2222222222222222,50.22,51,3,1,1,0,1,0,0,1
upi://pay?pa=pooja1622@upi&pn=Pooja%20Khan&am=1000.00,1,pooja1622@upi,53,2.725480556997868,1.584962500721156,13,0.3076923076923077,997.47,76,3,0,1,1,0,0,0,0
upi://pay?pa=help6331@ybl&pn=Help%20Desk&am=1000.00,1,help6331@ybl,52,2.75,1.584962500721156,12,0.3333333333333333,971.52,73,3,0,1,1,0,0,0,0
upi://pay?pa=verify3494@secure&pn=Verify%20Account&am=47.66,1,verify3494@secure,57,3.1219280948873624,2.2516291673878226,17,0.23529411764705882,47.86,40,3,1,1,0,1,0,0,1
upi://pay?pa=anita8331@xpay&pn=Anita%20Das&am=100.00,1,anita8331@xpay,55,2.725480556997868,2.0,14,0.2857142857142857,100.04,29,3,0,1,0,1,0,0,1
upi://pay?pa=verify5618@verify&pn=Verify%20Account&am=217.91,1,verify5618@verify,59,3.3219280948873626,2.584962500721156,17,0.23529411764705882,222.36,19,3,1,1,0,1,0,0,1
upi://pay?pa=rahul.nair780@axis&pn=Rahul%20Nair&am=312.63,0,rahul.nair780@axis,55,3.3927474104487847,2.0,18,0.16666666666666666,314.16,77,3,0,1,1,0,0,0,0
upi://pay?pa=aman1917@hdfc&pn=Aman%20Patel&am=401.63,1,aman1917@hdfc,49,2.5,2.0,13,0.3076923076923077,397.37,58,3,0,1,1,0,0,0,0
upi://pay?pa=help8332care@hdfc&pn=Help%20Desk&am=409.49,1,help8332care@hdfc,53,3.2516291673878226,2.0,17,0.23529411764705882,409.89,54,3,0,1,1,0,0,0,0
upi://pay?pa=service403@service&pn=Service%20Team&am=200.00,1,service403@service,56,3.1219280948873624,2.521640636343318,18,0.16666666666666666,202.4,29,3,0,1,0,1,0,0,1
upi://pay?pa=secure6490help@unknown&pn=Secure%20Login&am=100.00,1,secure6490help@unknown,63,3.4677201004744993,2.128085278891394,22,0.18181818181818182,97.56,23,3,1,1,0,1,0,0,1
upi://pay?pa=arjun_gupta390@okhdfcbank&pn=Arjun%20Gupta&am=300.00,0,arjun_gupta390@okhdfcbank,65,3.521640636343318,3.1219280948873624,25,0.12,302.18,69,3,0,1,1,0,0,0,0
upi://pay?pa=anita7945pay@help&pn=Anita%20Gupta&am=290.40,1,anita7945pay@help,58,3.188721875540867,2.0,17,0.23529411764705882,297.66,1,3,0,1,0,1,0,0,1
upi://pay?pa=pooja_sharma@okhdfcbank&pn=Pooja%20Sharma&am=200.00,0,pooja_sharma@okhdfcbank,62,3.0220552088742005,3.1219280948873624,23,0.0,197.59,56,3,0,1,1,0,0,0,0
upi://pay?pa=priya_nair606@secure&pn=Priya%20Nair&am=300.00,0,priya_nair606@secure,57,3.0850551027564768,2.2516291673878226,20,0.15,302.28,17,3,0,1,0,1,0,0,1
upi://pay?pa=update380@kotak&pn=Update%20KYC&am=200.00,1,update380@kotak,51,3.169925001442312,1.9219280948873623,15,0.2,203.86,47,3,1,1,1,0,0,0,0
upi://pay?pa=kiran4143@paytm&pn=Kiran%20Khan&am=57.05,1,kiran4143@paytm,53,2.94770277922009,2.321928094887362,15,0.26666666666666666,57.09,51,3,0,1,1,0,0,0,0
upi://pay?pa=help9887@paytm&pn=Help%20Desk&am=1000.00,1,help9887@paytm,50,2.75,2.321928094887362,14,0.2857142857142857,1013.08,59,3,0,1,1,0,0,0,0
upi://pay?pa=neha424@upi&pn=Neha%20Iyer&am=300.00,1,neha424@upi,49,2.521640636343318,1.584962500721156,11,0.2727272727272727,296.6,62,3,0,1,1,0,0,0,0
upi://pay?pa=update2422@paytm&pn=Update%20KYC&am=1500.00,1,update2422@paytm,53,2.8464393446710154,2.321928094887362,16,0.25,1482.55,45,3,1,1,1,0,0,0,0
upi://pay?pa=service3960@kotak&pn=Service%20Team&am=500.00,1,service3960@kotak,58,3.2776134368191157,1.9219280948873623,17,0.23529411764705882,505.03,76,3,0,1,1,0,0,0,0
upi://pay?pa=payment2946@barodampay&pn=Payment%20Support&am=500.00,1,payment2946@barodampay,63,3.4594316186372973,2.8464393446710154,22,0.18181818181818182,506.16,53,3,0,1,1,0,0,0,0
upi://pay?pa=service4394@xpay&pn=Service%20Team&am=207.24,1,service4394@xpay,60,3.095795255000934,2.0,16,0.25,212.67,14,3,0,1,0,1,0,0,1
upi://pay?pa=sneha3876@hdfc&pn=Sneha%20Iyer&am=500.00,1,sneha3876@hdfc,53,3.169925001442312,2.0,14,0.2857142857142857,491.75,77,3,0,1,1,0,0,0,0
upi://pay?pa=rahulnair987@sbi&pn=Rahul%20Nair&am=59.74,0,rahulnair987@sbi,56,3.2516291673878226,1.584962500721156,16,0.1875,59.63,80,3,0,1,1,0,0,0,0
upi://pay?pa=payment4986@xpay&pn=Payment%20Support&am=1500.00,1,payment4986@xpay,58,3.4594316186372973,2.0,16,0.25,1477.55,16,3,0,1,0,1,0,0,1
upi://pay?pa=payment3273@xpay&pn=Payment%20Support&am=215.76,1,payment3273@xpay,58,3.2776134368191157,2.0,16,0.25,210.32,28,3,0,1,0,1,0,0,1
upi://pay?pa=aman2026@unknown&pn=Aman%20Khan&am=500.00,1,aman2026@unknown,55,2.5,2.128085278891394,16,0.25,497.1,18,3,0,1,0,1,0,0,1
upi://pay?pa=arjunreddy@ybl&pn=Arjun%20Reddy&am=165.80,1,arjunreddy@ybl,56,2.9219280948873623,1.584962500721156,14,0.0,164.55,72,3,0,1,1,0,0,0,0
upi://pay?pa=arjun7091@online&pn=Arjun%20Das&am=1000.00,1,arjun7091@online,57,3.169925001442312,2.2516291673878226,16,0.25,986.23,30,3,0,1,0,1,0,0,1
upi://pay?pa=priya.das622@axis&pn=Priya%20Das&am=362.25,0,priya.das622@axis,52,3.2516291673878226,2.0,17,0.17647058823529413,357.84,82,3,0,1,1,0,0,0,0
upi://pay?pa=priya6529@upi&pn=Priya%20Das&am=471.90,1,priya6529@upi,52,3.169925001442312,1.584962500721156,13,0.3076923076923077,467.95,67,3,0,1,1,0,0,0,0
upi://pay?pa=help2551@help&pn=Help%20Desk&am=229.23,1,help2551@help,49,2.75,2.0,13,0.3076923076923077,235.95,37,3,0,1,0,1,0,0,1
upi://pay?pa=amankhan@kotak&pn=Aman%20Khan&am=100.00,0,amankhan@kotak,54,2.1556390622295662,1.9219280948873623,14,0.0,101.7,81,3,0,1,1,0,0,0,0
upi://pay?pa=help7562@unknown&pn=Help%20Desk&am=15.13,1,help7562@unknown,51,3.0,2.128085278891394,16,0.25,14.74,63,3,0,1,0,1,0,0,1
upi://pay?pa=amandas714@okaxis&pn=Aman%20Das&am=42.92,0,amandas714@okaxis,53,2.8464393446710154,2.584962500721156,17,0.17647058823529413,43.88,56,3,0,1,1,0,0,0,0
upi://pay?pa=pooja3480@okaxis&pn=Pooja%20Sharma&am=900.00,1,pooja3480@okaxis,60,2.94770277922009,2.584962500721156,16,0.25,907.2,73,3,0,1,1,0,0,0,0
upi://pay?pa=arjun1666@axis&pn=Arjun%20Singh&am=240.07,1,arjun1666@axis,55,2.6416041678685938,2.0,14,0.2857142857142857,245.7,64,3,0,1,1,0,0,0,0
upi://pay?pa=snehasingh480@barodampay&pn=Sneha%20Singh&am=42.72,0,snehasingh480@barodampay,66,3.238901256602631,2.8464393446710154,24,0.125,42.31,76,3,0,1,1,0,0,0,0
upi://pay?pa=verify8411@okaxis&pn=Verify%20Account&am=204.58,1,verify8411@okaxis,59,3.1219280948873624,2.584962500721156,17,0.23529411764705882,204.14,38,3,1,1,1,0,0,0,0
upi://pay?pa=vikram2896@hdfc&pn=Vikram%20Singh&am=243.17,1,vikram2896@hdfc,56,3.3219280948873626,2.0,15,0.26666666666666666,248.95,72,3,0,1,1,0,0,0,0
upi://pay?pa=rahulsharma@paytm&pn=Rahul%20Sharma&am=432.81,0,rahulsharma@paytm,59,2.6635327548042547,2.321928094887362,17,0.0,426.9,74,3,0,1,1,0,0,0,0
upi://pay?pa=kiranpatel102@okaxis&pn=Kiran%20Patel&am=328.48,0,kiranpatel102@okaxis,57,3.546593564294939,2.584962500721156,20,0.15,336.67,76,3,0,1,1,0,0,0,0
upi://pay?pa=service9665@paytm&pn=Service%20Team&am=107.16,1,service9665@paytm,61,3.095795255000934,2.321928094887362,17,0.23529411764705882,109.27,61,3,0,1,1,0,0,0,0
upi://pay?pa=update4417@support&pn=Update%20KYC&am=1000.00,1,update4417@support,55,3.1219280948873624,2.521640636343318,18,0.2222222222222222,1028.83,5,3,1,1,0,1,0,0,1
upi://pay?pa=kiran_sharma790@okhdfcbank&pn=Kiran%20Sharma&am=131.11,0,kiran_sharma790@okhdfcbank,65,3.456564762130954,3.1219280948873624,26,0.11538461538461539,129.73,57,3,0,1,1,0,0,0,0
upi://pay?pa=vikram2505@sbi&pn=Vikram%20Sharma&am=1500.00,1,vikram2505@sbi,59,3.1219280948873624,1.584962500721156,14,0.2857142857142857,1476.22,53,3,0,1,1,0,0,0,0
upi://pay?pa=payment2993help@help&pn=Payment%20Support&am=100.00,1,payment2993help@help,67,3.506890595608519,2.0,20,0.2,98.99,9,3,0,1,0,1,0,0,1
upi://pay?pa=priya_patel@axis&pn=Priya%20Patel&am=493.32,0,priya_patel@axis,55,3.095795255000934,2.0,16,0.0,506.78,87,3,0,1,1,0,0,0,0
upi://pay?pa=anitasharma732@axis&pn=Anita%20Sharma&am=487.89,1,anitasharma732@axis,57,3.2359263506290326,2.0,19,0.15789473684210525,483.0,55,3,0,1,1,0,1,1,0
upi://pay?pa=update4869@hdfc&pn=Update%20KYC&am=100.00,1,update4869@hdfc,55,3.3219280948873626,2.0,15,0.26666666666666666,100.39,58,3,1,1,1,0,0,0,0
upi://pay?pa=payment7960@xpay&pn=Payment%20Support&am=1500.00,1,payment7960@xpay,64,3.4594316186372973,2.0,16,0.25,1491.33,32,3,0,1,0,1,0,0,1
upi://pay?pa=vikram2145@online&pn=Vikram%20Singh&am=5000.00,1,vikram2145@online,62,3.3219280948873626,2.2516291673878226,17,0.23529411764705882,4968.87,41,3,0,1,0,1,0,0,1
upi://pay?pa=arjun.patel300@online&pn=Arjun%20Patel&am=383.36,0,arjun.patel300@online,63,3.521640636343318,2.2516291673878226,21,0.14285714285714285,376.31,43,3,0,1,0,1,0,0,1
upi://pay?pa=verify8159@online&pn=Verify%20Account&am=149.68,1,verify8159@online,62,3.3219280948873626,2.2516291673878226,17,0.23529411764705882,150.01,41,3,1,1,0,1,0,0,1
upi://pay?pa=verify8819@unknown&pn=Verify%20Account&am=200.00,1,verify8819@unknown,62,3.1219280948873624,2.128085278891394,18,0.2222222222222222,204.19,59,3,1,1,0,1,0,0,1
